Data;Ora;Luogo;Incidenti;Feriti;X;Y
2018-03-16;10:40;VIALE MICHELANGELO altezza del civico 1180;F;1;13,316596;38,136247
2018-03-16;13:20;VIA PACINOTTI ANTONIO in prossimit? di VIA CAMPOLO;F;1;13,335375;38,12868
2018-03-07;20:20;CORSO CALATAFIMI nr. 1049;C;;13,313007;38,096061
2018-03-15;10:10;VIA DANTE intersezione con VIA XX SETTEMBRE;C;;13,353871;38,124482
2018-03-14;16:00;VIA AUSONIA di fronte al civico 31;F;1;13,337005;38,146902
2018-03-16;10:30;VIA MOGADISCIO nr. 24;C;;13,308737;38,125153
2018-03-16;14:00;VIA MALASPINA intersezione con VIA CANTORE ANTONINO GEN.;C;;13,344268;38,126631
2018-03-16;14:10;VIA CONTESSA GIUDITTA intersezione con VIA AMATO PAOLO;F;1;13,345624;38,116455
2018-02-19;11:30;VIALE AMEDEO D'AOSTA di fronte al civico 10;C;;13,387459;38,104837
2018-03-16;17:00;VIA RIZZO AMMIRAGLIO di fronte al civico 26;F;1;13,364831;38,144145
2018-03-16;20:30;VIA MATER DOLOROSA altezza del civico 47;C;;13,328902;38,173149
2018-03-17;00:55;VIALE NICOLETTI ROSARIO di fronte distribut. ENI;C;;13,289353;38,191848
2018-03-16;23:30;VIA SELLA QUINTINO altezza del civico 26;F;3;13,357617;38,127925
2018-03-17;16:15;CORSO CALATAFIMI altezza del civico 133;F;1;13,348666;38,110511
2018-03-17;16:30;VIA LASCARIS COSTANTINO intersezione con VIA POLO MARCO;F;2;13,347615;38,116791
2018-03-18;07:15;VIALE LEONARDO DA VINCI intersezione con VIA UDITORE;F;2;13,327326;38,128076
2018-03-17;21:30;VIA TESTASECCA IGNAZIO intersezione con VIA MARIA SS. DEL CARMELO;F;1;13,402856;38,09423
2018-03-15;10:50;VIA BASILE ERNESTO di fronte al civico 108;C;;13,351091;38,105076
2018-03-18;19:00;VIALE STRASBURGO intersezione VIA FINLANDIA;F;1;13,327827;38,155268
2018-03-18;20:40;VIALE REGIONE SICILIANA S.E. carreggiata centrale ALT. VIA ORETO;F;1;13,376683;38,091766
2018-03-18;22:00;CORSO DEI MILLE altezza del civico 893;F;1;13,393413;38,098116
2018-03-18;16:00;VIA RESTIVO EMPEDOCLE intersezione con VIA VAL DI MAZARA;C;;13,333732;38,147674
2018-03-17;08:40;VIA PRINCIPE DI VILLAFRANCA altezza del civico 57;F;1;13,35091;38,126525
2018-03-19;09:00;CORSO DEI MILLE altezza del civico Civ.428;F;2;13,380281;38,102191
2018-03-17;23:45;PIAZZA DON BOSCO altezza del civico 9;C;;13,345764;38,144248
2018-02-25;23:00;VIA MESSINA MARINE nr. 481;C;;13,409206;38,098229
2018-03-19;15:40;VIALE DE GASPERI ALCIDE altezza del civico 106;F;1;13,332432;38,148918
2018-03-19;15:45;VIA EUGENIO L'EMIRO intersezione con VIA ARISTIPPO ENRICO;F;2;13,336866;38,114043
2018-03-19;17:10;VIALE STRASBURGO altezza (inters.) VIA GERMANIA;F;1;13,325332;38,157875
2018-03-19;18:00;VIALE REGIONE SICILIANA N.O. carr. centrale 2176;C;;13,328808;38,123019
2018-03-19;02:00;VIA SAMPOLO intersezione VIA ARIMONDI GIUSEPPE GEN.;C;;13,353573;38,137691
2018-03-20;08:30;VIA DELL'ORSA MINORE intersezione con VIA CARLOTTI GIUSEPPE;F;1;13,369829;38,096011
2018-03-16;10:30;VIALE LEONARDO DA VINCI altezza del civico 154;C;;13,327914;38,128208
2018-03-20;09:20;VIA MARCONI GUGLIELMO intersezione con VIA CUSMANO GIACOMO;C;;13,347852;38,12469
2018-03-20;11:00;CORSO CALATAFIMI altezza del civico 856;C;;13,316903;38,097635
2018-02-21;09:40;PIAZZA TREDICI VITTIME intersezione VIA CAVOUR CAMILLO;C;;13,36393;38,122575
2018-03-20;10:50;VIALE DELLE ALPI nr. 95;F;1;13,333043;38,143223
2018-03-20;11:50;CORSO ALBERTO AMEDEO altezza del civico 188;F;1;13,350892;38,117974
2018-03-13;15:15;VIA VOLTURNO intersezione PIAZZA VERDI GIUSEPPE;C;;13,356095;38,120161
2018-03-16;19:55;VIALE REGIONE SICILIANA s.n.c.;C;;13,329454;38,123844
2018-03-20;17:25;VIA RE FEDERICO altezza del civico 117;F;1;13,347928;38,119162
2018-03-20;17:10;VIA VILLAGRAZIA intersezione con VIALE REGIONE SICILIANA S.E.;C;;13,349501;38,086723
2018-03-20;17:30;CORSO DEI MILLE intersezione VIA LAUDICINA ANTONINO;F;1;13,409837;38,092482
2018-03-20;13:50;VIA BASILE ERNESTO di fronte al civico 24;F;1;13,35378;38,107215
2018-03-20;20:50;VIA DALLA CHIESA C. A. GEN. intersezione con VIA DUCA DELLA VERDURA;F;1;13,352275;38,13432
2018-03-20;23:45;VIA DELLA LIBERTA' intersezione con VIA DUCA DELLA VERDURA;M;;13,349706;38,133696
2018-03-26;16:00;VIA CARTAGINE altezza del civico 3;C;;13,309269;38,124137
2018-03-01;11:30;VIA PRINCIPE DI PATERNO' nr. 72;F;1;13,341049;38,139822
2018-03-21;07:00;VIA DUCA DELLA VERDURA intersezione con VIA DALLA CHIESA C. A. GEN.;F;2;13,352262;38,134302
2018-03-21;07:50;VIA MADDALENA UMBERTO altezza del civico 92;F;1;13,309553;38,095982
2018-03-21;09:15;VIA MADDALENA UMBERTO altezza del civico 92;C;;13,309535;38,095952
2018-03-20;17:30;VIA PIANO DELL'UCCIARDONE pressi VIA D. SCINA';C;;13,360428;38,130551
2018-03-14;15:55;VIA ORETO intersezione VIA BUONRIPOSO;C;;13,372025;38,099156
2018-03-21;13:32;VIA CROCIFERI intersezione con VIA VESPUCCI AMERIGO;F;1;13,337196;38,122929
2018-03-21;17:30;VIALE LEONARDO DA VINCI in prossimit? di penny supermerc;F;1;13,323819;38,127217
2018-03-14;08:00;VIA SALERNO altezza del civico 21 C;C;;13,319871;38,141071
2018-03-20;18:50;VIA DELLA LIBERTA' intersezione con VIA ARCHIMEDE;F;1;13,353251;38,128132
2018-03-21;10:50;CORSO DEI MILLE intersezione VIA LAUDICINA ANTONINO;F;1;13,409842;38,092379
2018-03-21;19:00;VIALE DEL FANTE intersezione con PIAZZA SALERNO ALFREDO;F;1;13,338843;38,154947
2018-03-21;20:15;VIA BENNICI GIUSEPPE altezza del civico 27;F;1;13,377521;38,107803
2018-03-21;20:45;VIA ORETO altezza del civico 465;C;;13,376617;38,092072
2018-03-21;21:30;VIA BASILE ERNESTO di fronte 194;F;1;13,347716;38,101269
2018-03-21;18:50;VIALE REGIONE SICILIANA N.O. intersezione con VIA MANGO;M;1;13,325819;38,148736
2018-03-22;00:12;VIA SERGIO PAPA I nr. 77;C;;13,370478;38,15559
2018-03-21;23:00;VIA OMERO altezza del civico 26;C;;13,312022;38,201805
2018-03-22;08:10;VIALE STRASBURGO di fronte VIA SVEZIA;F;3;13,324562;38,158705
2018-03-22;08:25;VIA BUZZANCA s.n.c.;C;;13,329228;38,143028
2018-03-20;14:15;VIALE REGIONE SICILIANA N.O. altezza del civico 2297;C;;13,329619;38,124004
2018-03-22;13:40;VIA BELMONTE CHIAVELLI altezza del civico 22;F;1;13,369829;38,086919
2018-03-20;16:25;SVINCOLO DI SALVO ROSARIO in direzione di via Belgio VIA BELGIO;C;;13,326912;38,148883
2018-03-22;14:45;CORSO CALATAFIMI altezza (inters.) VIA POLLACI GIUSEPPE;C;;13,329886;38,102867
2018-03-23;08:15;VIALE REGIONE SICILIANA N.O. nr. 1245;C;;13,329663;38,114492
2018-03-22;15:00;VIA SERPOTTA GIACOMO nr. 106;C;;13,345742;38,119801
2018-03-23;11:30;VIA BASILE ERNESTO altezza (spec.) Ricas;F;1;13,340078;38,094508
2018-03-22;20:05;VIA TRINACRIA intersezione con VIA LO BIANCO ANTONIO;F;1;13,337937;38,149922
2018-03-23;08:30;VIA S.MARTINO DELLE SCALE s.n.c.;F;1;13,292211;38,102916
2018-03-23;14:10;VIA LA MALFA UGO nr. 115;F;2;13,313419;38,163008
2018-03-23;17:50;VIALE LAZIO altezza del civico 58;F;1;13,335901;38,141419
2018-03-23;19:10;VIALE STRASBURGO intersezione con VIA PRINCIPE DI PANTELLERIA;C;;13,323511;38,159929
2018-03-24;12:30;PIAZZA SCIASCIA LEONARDO intersezione con VIA PACINOTTI ANTONIO;F;1;13,336039;38,127022
2018-03-24;16:55;CORSO CALATAFIMI di fronte al civico 1015;F;1;13,318726;38,098383
2018-03-24;08:00;VIA ZAPPA GINO pressi VIA F. COPPI;F;1;13,312277;38,178131
2018-03-25;01:40;VIA SERRADIFALCO intersezione con VIA PARISIO CATALDO;C;;13,338144;38,125923
2018-03-25;03:30;VIA CADORNA LUIGI GEN. intersezione con VIA PORTA DI CASTRO;F;3;13,355421;38,110733
2018-03-25;04:15;FORO UMBERTO I intersezione PIAZZA TUMMINELLO VINCENZO;F;6;13,377685;38,113175
2018-03-25;05:30;VIALE MICHELANGELO altezza del civico 1266;F;1;13,316395;38,136147
2018-03-24;01:30;VIALE VENERE altezza del civico 36;C;;13,328066;38,18971
2018-03-24;02:45;VIA PRINCIPE DI VILLAFRANCA intersezione con VIA LA FARINA GIUSEPPE;F;2;13,349574;38,128916
2018-03-25;10:40;VIALE REGIONE SICILIANA S.E. pressi VIA ORETO;C;;13,377025;38,091902
2018-03-25;09:30;VIALE LAZIO altezza (inters.) VIA RESTIVO EMPEDOCLE;F;1;13,337299;38,141934
2018-03-25;14:30;VIALE REGIONE SICILIANA S.E. pressi VIA ORETO;F;4;13,376479;38,091778
2018-03-25;23:50;VIA ALBANESE ENRICO intersezione VIA CASTRIOTA GIORGIO;F;3;13,354213;38,129827
2018-03-25;17:00;VIALE REGIONE SICILIANA S.E. carr. laterale DIR TP- V.ORETO;F;1;13,376745;38,091904
2018-03-25;19:10;VIALE ERCOLE pressi palaz. cinese;C;;13,337478;38,165537
2018-03-25;20:30;VIA TRICOMI ERNESTO altezza (inters.) VIA PARLAVECCHIO GAETANO;F;1;13,359107;38,100106
2018-03-25;14:00;VIA GRISANTI MICHELE GEN. altezza del civico 26;C;;13,341782;38,106748
2018-03-26;09:40;VIA BARONE VINCENZO intersezione con VIA VERDINOIS ALBERTO;F;2;13,343955;38,095018
2018-03-26;14:30;VIA DI MARCO VINCENZO altezza del civico 26;C;;13,349802;38,136388
2018-03-26;15:00;VIA SFERRACAVALLO altezza del civico d.f. civ. 113;F;1;13,281708;38,194521
2018-03-26;15:45;VIA ARCHIMEDE intersezione VIA LA LUMIA ISIDORO;F;1;13,35486;38,128764
26/03/2018;15:15;VIA MATTEI intersezione con VIA DUCROT VITTORIO;F;1;13,398225;38,092648
2018-03-26;21:20;VIA PECORAINO FILIPPO intersezione con VIA INGHAM;C;;13,397569;38,095429
2018-03-27;00:05;VIA DEL BASTIONE altezza del civico 16;F;2;13,354694;38,111051
2018-03-26;12:30;P.ZZA PRINCIPE DI CAMPOREALE altezza del civico 8;C;;13,341805;38,119277
2018-03-27;08:05;VIALE REGIONE SICILIANA N.O. s.n.c.;C;;13,325004;38,149754
2018-03-27;10:45;VIALE REGIONE SICILIANA N.O. altezza (spec.) civ.1534;C;;13,329012;38,11938
2018-03-27;08:25;PIAZZA EINSTEIN ALBERT direzione TP/CT VIALE REGIONE SICILIANA;C;;13,329687;38,128065
2018-03-27;09:25;VIALE REGIONE SICILIANA in prossimit? di SOTTOVIA DIR CT;C;;13,329567;38,110598
2018-03-27;11:55;VIALE REGIONE SICILIANA S.E. carr. laterale PRESSI V. ORETO;F;1;13,378635;38,091635
2018-03-27;09:30;CORSO CALATAFIMI nr. 693;F;1;13,32948;38,102939
2018-03-26;11:35;VIA COSTA GAETANO in prossimit? di SV. SCIACCA/PA;C;;13,334995;38,088434
2018-03-23;17:00;VIALE EMILIA intersezione VIA AUSONIA;C;;13,337641;38,146184
2018-03-27;14:30;VIA SAMMARTINO altezza del civico 113;F;1;13,348196;38,128202
2018-03-22;10:30;VIA CAMMARANO GIUSEPPE intersezione con VIA BESIO GIACOMO;F;1;13,312586;38,136589
2018-03-25;21:40;VIA PRINCIPE DI PATERNO' altezza del civico 164;C;;13,334833;38,137306
2018-03-27;15:00;VIA NETTUNO altezza del civico 2/e;C;;13,315523;38,197665
2018-03-27;15:30;VIA TASCA LANZA intersezione con VIA PORTELLO;C;;13,329033;38,113596
2018-03-27;21:45;PIAZZA INDIPENDENZA altezza (inters.) VIA CAPPUCCINI;F;1;13,350061;38,1111
2018-03-27;09:20;PIAZZA EINSTEIN ALBERT lato monte;C;;13,32891;38,128467
2018-03-28;08:10;CORSO DEI MILLE intersezione VIALE AMEDEO D'AOSTA;F;1;13,38356;38,100495
2018-03-27;15:00;VIA NETTUNO altezza del civico 2 E;C;;13,315523;38,197665
2018-03-28;10:45;VIA CAPPUCCINI altezza del civico 28;F;1;13,348754;38,111211
2018-03-28;07:50;VIA PIANO DELL'UCCIARDONE pressi DISTRIBUTORE IP;C;;13,359681;38,132027
2018-03-28;16:05;VIA FERRARA FRANCESCO intersezione con VIA RIOLO ROSARIO;C;;13,349352;38,124772
2018-03-28;15:50;CORSO CALATAFIMI intersezione con VIA SUNSERI GIUSEPPE;F;2;13,339587;38,106844
2018-03-28;18:30;VIA CARINI ISIDORO intersezione con VIA ARCHIMEDE;F;1;13,355614;38,129064
2018-03-29;09:15;VIALE ERCOLE altezza del civico 35;F;2;13,344371;38,156079
2018-03-29;10:15;VIA LA LUMIA ISIDORO intersezione con VIA GALLO NICOLO';C;;13,356528;38,126176
2018-03-29;11:55;VIA XX SETTEMBRE intersezione con PIAZZA MAMELI GOFFREDO;F;1;13,350448;38,129784
2018-03-28;14:15;VIA LUTHER KING MARTIN intersezione LARGO WILLY BRANDT;F;1;13,354894;38,14769
2018-03-29;14:10;VIA MESSINA MARINE altezza del civico 811/C;F;4;13,43257;38,095136
2018-03-29;14:10;VIA MESSINA MARINE altezza del civico 811;F;3;13,43257;38,095136
2018-03-06;11:45;VIA MAQUEDA intersezione VIA SCARLATTI ALESSANDRO;C;;13,358731;38,119679
2018-03-30;10:15;VIALE VENERE di fronte al civico 14;F;1;13,324385;38,189183
2018-03-30;13:00;VIA DUCA DELLA VERDURA intersezione VIALE MARCHESE DI VILLABIANCA;C;;13,352254;38,134336
2018-03-29;17:00;FORO UMBERTO I di fronte al civico 6;F;2;13,37326;38,11735
2018-03-29;21:15;VIA DELL'AUTONOMIA SICILIANA intersezione VIA D'AMELIO MARIANO;F;1;13,355357;38,14244
2018-03-30;00:30;VIA CADORNA LUIGI GEN. intersezione VIA MONGITORE ANTONINO;F;2;13,356159;38,109925
2018-03-30;17:00;VIA VILLAGRAZIA intersezione con VIA S.FILIPPO;F;1;13,348812;38,086421
2018-03-30;18:00;VIA MARVUGLIA VENANZIO intersezione VIA BAGOLINO SEBASTIANO;F;1;13,360553;38,13718
2018-03-30;18:15;PIAZZA VILLAGRAZIA pressi N? CIVICO 41;F;1;13,368763;38,097907
2018-03-30;22:25;VIA AUSONIA nr. 58;F;1;13,33533;38,148617
2018-03-31;00:40;VIALE LAZIO intersezione VIA SCIUTI GIUSEPPE;F;2;13,337281;38,141872
2018-03-31;05:30;VIA ROMA intersezione con VIA VITTORIO EMANUELE;F;2;13,363489;38,116544
2018-03-31;09:30;VIA HOUEL intersezione con VIA LI VOLSI SCIPIONE;C;;13,349489;38,121731
2018-03-31;13:00;VIA NEBRODI(DEI) altezza del civico 53/D;F;1;13,331176;38,147111
2018-03-31;18:30;VIALE REGIONE SICILIANA N.O. altezza del civico 7800;F;2;13,3059;38,16502
2018-03-31;21:50;VIALE REGIONE SICILIANA N.O. intersezione con VIA PITRE' GIUSEPPE;C;;13,329574;38,110487
2018-04-01;07:30;VIA CALA di fronte al civico 50;C;;13,368724;38,118873
2018-04-01;08:06;CORSO CALATAFIMI altezza del civico 251;F;1;13,342962;38,108366
2018-04-01;19:30;VIA SPERONE altezza del civico 334;F;1;13,403084;38,099013
2018-04-01;19:45;VIA SPERONE altezza del civico 334;C;;13,403084;38,099013
2018-04-02;14:00;VIA CALVI PASQUALE intersezione con VIA ALBANESE ENRICO;F;2;13,354962;38,13011
2018-04-02;21:30;VIA CALA intersezione con FORO UMBERTO I;F;1;13,371124;38,120239
2018-03-30;11:15;VIA CORDOVA FILIPPO altezza del civico 60;F;1;13,346904;38,141192
2018-04-01;11:50;VIA DECOLLATI altezza del civico BIAGIO CONTE;F;1;13,370951;38,104821
2018-04-03;09:55;VIA ABRUZZI intersezione con VIA DELLE MADONIE;C;;13,332412;38,147141
2018-03-19;10:10;VIALE REGIONE SICILIANA N.O. carr. centrale ALT.GIOTTO;C;;13,330131;38,131033
2018-03-28;11:00;VIA COSTA GAETANO altezza del civico 95;F;1;13,32998;38,08564
2018-04-03;14:45;VIA VILLA FLORIO intersezione con VIA LA MANTIA VITO;F;2;13,346335;38,120631
2018-04-01;16:50;VIA MADDALENA UMBERTO nr. 178;C;;13,309221;38,107428
2018-03-31;13:20;VIA TRINACRIA nr. 27;F;1;13,338111;38,149854
2018-01-31;17:30;VIA SCAGLIONE PIETRO altezza del civico 20;M;;13,313126;38,139881
2018-04-04;08:20;CORSO DEI MILLE nr. 397;F;1;13,379116;38,102802
2018-03-29;18:00;VIALE REGIONE SICILIANA S.E. altezza del civico 218;C;;13,373445;38,09011
2018-04-04;14:10;CORSO PISANI PIETRO pressi N? civico 77;F;1;13,349045;38,108536
2018-03-31;19:15;VIA ROMA altezza (inters.) VIA GRAVINA BENEDETTO;C;;13,35858;38,125025
2018-03-29;14:25;VIA LA MARMORA ALESSANDRO intersezione con VIA D'AZEGLIO MASSIMO;C;;13,345643;38,142472
2018-03-24;09:15;VIA CALVI PASQUALE altezza del civico 4;C;;13,35506;38,130146
2018-04-03;19:45;VIA CALA di fronte MERCATO ITTICO;C;;13,366678;38,12004
2018-03-28;18:00;PIAZZA RESTIVO FRANCO altezza del civico 1;C;;13,341581;38,14183
2018-04-04;14:30;VIALE REGIONE SICILIANA N.O. carr. laterale VIA NAVE;F;1;13,329812;38,106426
2018-04-04;19:50;VIA PACINOTTI ANTONIO intersezione con VIA CAMPOLO GIOVANNI;F;1;13,335418;38,128684
2018-04-04;20:30;VIA RESUTTANA intersezione VIA BARTOLINO FILIPPO;F;1;13,332274;38,155029
2018-04-05;02:55;PIAZZA GIULIO CESARE di fronte al civico 52;F;1;13,366067;38,110616
2018-03-15;16:10;VIA GARZILLI NICCOLO' altezza (inters.) VIA GUARINO AMELLA GIOVANNI;C;;13,353676;38,123719
2018-03-26;10:20;VIA SETTIMO RUGGERO altezza del civico 7;C;;13,357835;38,121532
2018-04-05;08:50;VIA LA MALFA UGO di fronte al civico 58/A;F;1;13,315379;38,160538
2018-04-04;00:30;VIA MESSINA MARINE altezza del civico 433;C;;13,398715;38,101244
2018-03-29;11:55;VIA TURRISI NICOLO' altezza (inters.) VIA BALSANO SALESIO;C;;13,352871;38,120151
2018-04-05;11:30;VIA UDITORE intersezione con VIA LO MONACO CIACCIO ANTONINO;F;1;13,32288;38,132731
2018-03-29;11:10;SVINCOLO DI SALVO ROSARIO intersezione VIA BELGIO;C;;13,326776;38,149033
2018-03-29;11:35;VIALE REGIONE SICILIANA N.O. carr. centrale dir CT alt.4604;C;;13,328783;38,145588
2018-04-05;13:15;CORSO TUKORY nr. 46;F;2;13,36283;38,109463
2018-04-05;13:30;PIAZZA NISCEMI di fronte al civico 6/A;F;1;13,33255;38,163933
2018-04-05;15:30;VIA BASILE ERNESTO altezza del civico 196;F;1;13,347719;38,100708
2018-04-05;15:50;CORSO TUKORY altezza (inters.) VIA MAGG. PERNI FRANCESCO;F;1;13,360446;38,108983
2018-04-05;17:20;VIA BRASA in direzione di Altofonte VIA ALTOFONTE;F;2;13,336044;38,09579
2018-04-05;19:40;VIA LANZA DI SCALEA GIUSEPPE in prossimit? di velodromo;F;1;13,308484;38,177463
2018-04-06;02:20;VIA LEOPARDI GIACOMO intersezione VIA ARIOSTO LUDOVICO;F;1;13,345709;38,134323
2018-04-05;21:00;VIA DEI CANTIERI intersezione VIA BARCA AMILCARE;F;1;13,363431;38,137116
2018-04-05;22:40;VIALE LAZIO intersezione con VIALE DELLE ALPI;F;1;13,335079;38,14117
2018-04-06;08:35;VIA PITRE' GIUSEPPE nr. 14;C;;13,33312;38,110454
2018-04-06;07:55;VIA PITRE' GIUSEPPE altezza del civico 183;F;1;13,328254;38,110618
2018-04-06;09:00;VIALE REGINA ELENA altezza del civico 53/c;F;1;13,330049;38,198473
2018-04-06;11:05;VIA ROCCAZZO intersezione con VIA MASSAUA;F;1;13,310163;38,123551
2018-04-05;12:30;VIA MONTI IBLEI altezza del civico 47;F;1;13,329664;38,147228
2018-04-06;15:35;PIAZZA QUATTRO NOVEMBRE intersezione con VIA ISONZO;F;4;13,342044;38,142451
2018-04-03;09:45;PIAZZA EINSTEIN ALBERT carr. laterale MONTE;C;;13,328965;38,128497
2018-04-04;18:40;PIAZZA EINSTEIN ALBERT carr. laterale MARE;C;;13,330249;38,128777
2018-04-06;16:20;VIA DUCROT VITTORIO intersezione con VIA MATTEI ENRICO;F;4;13,398252;38,092664
2018-03-29;18:00;VIALE REGIONE SICILIANA S.E. carr. laterale 2231;F;;13,350782;38,086131
2018-03-21;20:20;VIA SCIUTI GIUSEPPE intersezione VIA BARBERA VINCENZO;C;;13,338663;38,139613
2018-03-23;11:20;VIA FICHIDINDIA intersezione VIA CARTA NATALE;F;1;13,381197;38,093867
2018-03-31;16:00;VIA ORETO intersezione VIA MORTILLARO VINCENZO;F;2;13,37121;38,100359
2018-04-02;09:15;VIA GULI' SIMONE COM. intersezione VIA DEI CANTIERI;F;1;13,367618;38,13819
2018-04-05;16:15;PIAZZA CASTELFORTE altezza (inters.) VIA CASTELFORTE;C;;13,321434;38,190002
2018-04-05;17:00;VIALE DIANA altezza (spec.) CANCELLOGIUSINO;C;;13,348052;38,150196
2018-03-21;18:30;VIA DELLA LIBERTA' intersezione VIA NOTARBARTOLO EMANUELE;C;;13,349604;38,133675
2018-03-27;12:50;PIAZZA CAPONNETTO ANTONINO intersezione VIA GIACHERY CARLO;C;;13,357955;38,135253
2018-03-01;09:30;PIAZZA VERDI GIUSEPPE intersezione VIA SPINUZZA SALVATORE;F;1;13,357961;38,120867
2018-04-03;11:00;VIALE DEL FANTE intersezione VIA CASSARA' ANTONINO;F;2;13,340821;38,152188
2018-04-06;18:10;VIALE MARIA SS. MEDIATRICE intersezione VIA CIAULA MAURO;F;1;13,336438;38,101896
2018-04-06;18:40;VIA ORETO intersezione VIA ACCASCINA FILIPPO;F;1;13,375495;38,093889
2018-04-07;01:45;VIA VENEZIA di fronte al civico 88;C;;13,361406;38,117361
2018-04-07;02:00;VIA BUONRIPOSO altezza del civico 85;F;1;13,372816;38,100118
2018-04-07;11:20;VIALE REGIONE SICILIANA S.E. in prossimit? di SVINCOLO FORUM;F;1;13,409719;38,086119
2018-04-07;13:00;VIALE REGIONE SICILIANA N.O. altezza del civico 1013;F;1;13,329946;38,112363
2018-04-07;15:50;PIAZZA CAPONNETTO ANTONINO a mt. 40;F;1;13,357839;38,135025
2018-04-07;22:55;CORSO DEI MILLE altezza (spec.) 1425/B;F;2;13,425856;38,083845
2018-04-08;01:00;VIA PRINCIPE DI VILLAFRANCA intersezione VIA SIRACUSA;F;4;13,350607;38,127099
2018-04-08;05:40;VIALE REGIONE SICILIANA N.O. carr. centrale DIR.TP via Aleo;F;1;13,329254;38,115134
2018-04-08;03:30;VIA ZISA di fronte al civico 40;F;2;13,344259;38,115584
2018-04-07;16:20;VIA VILLA FILIPPINA altezza del civico 26;R;;13,353031;38,120397
2018-04-07;19:45;VIA SERGIO PAPA I altezza del civico 99;F;2;13,370728;38,155567
2018-04-08;13:00;VIA DEI CANTIERI intersezione con VIA MONTEPELLEGRINO;F;1;13,358582;38,13592
2018-04-08;18:15;VIALE MARGHERITA DI SAVOIA altezza (inters.) PIAZZA CABOTO;F;1;13,332095;38,193708
2018-04-08;18:00;VIA POMARA altezza del civico 66;C;;13,433624;38,084166
2018-04-09;00:05;PIAZZA GIULIO CESARE altezza (inters.) VIA LINCOLN;F;2;13,36679;38,110807
2018-04-08;05:00;VIALE DIANA intersezione con VIALE ERCOLE;C;;13,349544;38,151969
2018-04-09;08:00;VIA BORREMANS GUGLIELMO intersezione con VIA PRINCIPE DI PALAGONIA;C;;13,336806;38,133219
2018-04-07;22:40;LUNGOMARE COLOMBO CRISTOFORO nr. 1531;F;3;13,366249;38,177996
2018-04-09;07:30;VIA ARIOSTO LUDOVICO intersezione con VIA LEOPARDI GIACOMO;F;2;13,345744;38,134319
2018-04-09;09:15;VIALE DEL FANTE di fronte al civico 58/B;R;;13,341724;38,150729
2018-04-09;12:15;PIAZZA NASCE' FRANCESCO intersezione VIA MAZZINI;F;1;13,356386;38,128
2018-02-25;08:20;VIA AUSONIA nr. 128/130;C;;13,334718;38,149642
2018-02-01;19:45;VIA SACCO E VANZETTI intersezione VIA PADRE FRANCESCO SPOTO;C;;13,409499;38,096577
2018-04-09;15:10;VIA TRAMONTANA intersezione con VIA CILEA FRANCESCO;C;;13,339046;38,13217
2018-04-09;15:45;VIA CENTURIPE altezza del civico 56;F;3;13,29382;38,132032
2018-03-21;12:30;P.ZZA PRINCIPE DI CAMPOREALE altezza del civico 99;F;1;13,341828;38,11899
2018-04-09;18:30;VIA SCIUTI GIUSEPPE altezza del civico 6;F;1;13,343266;38,13248
2018-04-02;13:20;VIA MONDELLO intersezione VIA STESICORO;F;1;13,321219;38,202764
2018-04-10;12:10;PIAZZA MONTEGRAPPA altezza del civico 9;F;2;13,352265;38,102884
2018-04-10;13:15;VIA PALADINI FILIPPO altezza del civico 7;F;2;13,309189;38,135822
2018-04-10;14:10;CORSO RE RUGGERO intersezione con CORSO TUKORY;C;;13,353956;38,10913
2018-04-10;15:05;VIA DUE VANELLE intersezione con VIA PARUTA FILIPPO;F;1;13,319584;38,093851
2018-04-10;15:00;VIA FALCANDO UGO intersezione con VIA FERMI ENRICO;F;2;13,336749;38,127137
2018-03-23;16:30;PIAZZA NASCE' FRANCESCO altezza del civico 18;F;3;13,3569;38,127842
2018-04-04;21:45;VIALE MARGHERITA DI SAVOIA intersezione PIAZZA CABOTO;F;1;13,332249;38,193762
2018-04-09;10:10;VIA STABILE MARIANO intersezione VIA SETTIMO RUGGERO;C;;13,356908;38,122668
2018-04-09;11:30;VIALE REGIONE SICILIANA N.O. altezza del civico 2080;C;;13,329273;38,122129
2018-04-10;18:50;VIA GIORDANO ALFONSO nr. 7;F;1;13,358505;38,105822
2018-04-11;07:30;VIA CAU LUSSORIO s.n.c.;C;;13,343478;38,09347
2018-04-09;08:10;VIALE STRASBURGO altezza del civico 404;C;;13,324992;38,157825
2018-04-11;12:40;VIA MALASPINA intersezione VIA MARCONI GUGLIELMO;F;1;13,347303;38,124473
2018-04-11;13:15;VIA MAGLIOCCO VINCENZO GEN. di fronte al civico 1;F;1;13,356703;38,121635
2018-04-11;19:05;VIALE REGIONE SICILIANA N.O. altezza del civico 2246;C;;13,328718;38,12391
2018-04-11;19:40;VIA MORELLO NUNZIO altezza del civico 85;F;1;13,34283;38,135244
2018-04-11;23:30;VIALE REGIONE SICILIANA S.E. carr. laterale c7O CIVICO 3975;F;1;13,370761;38,089055
2018-04-12;04:00;VIA NOTARBARTOLO EMANUELE altezza del civico 26;C;;13,345988;38,132632
2018-03-28;02:30;VIALE DE GASPERI ALCIDE altezza del civico 121;F;1;13,334533;38,149916
2018-04-12;08:25;VIA ROCCELLA GUSTAVO altezza del civico 171;F;1;13,349912;38,097736
2018-04-09;18:00;VIA ALESSI GIUSEPPE intersezione VIA TOSELLI PIETRO MAGG.;C;;13,349853;38,140076
